Symbol,Momentum Score,Timestamp,Average Momentum
1000BONKUSDT.P,0.3,2024-07-23 19:54:04.376550,-0.3481327800829876
1000BTTUSDT.P,-1.0000000000000002,2024-07-23 19:54:04.376550,-0.3481327800829876
1000FLOKIUSDT.P,0.4,2024-07-23 19:54:04.376550,-0.3481327800829876
1000LUNCUSDT.P,0.0,2024-07-23 19:54:04.376550,-0.3481327800829876
1000PEPEUSDT.P,1.6,2024-07-23 19:54:04.376550,-0.3481327800829876
1000XECUSDT.P,-0.7000000000000001,2024-07-23 19:54:04.376550,-0.3481327800829876
1INCHUSDT.P,-1.2000000000000002,2024-07-23 19:54:04.376550,-0.3481327800829876
AAVEUSDT.P,0.2,2024-07-23 19:54:04.376550,-0.3481327800829876
ACHUSDT.P,-0.6,2024-07-23 19:54:04.376550,-0.3481327800829876
ADAUSDT.P,-0.5,2024-07-23 19:54:04.376550,-0.3481327800829876
AGLDUSDT.P,-0.7000000000000001,2024-07-23 19:54:04.376550,-0.3481327800829876
AKROUSDT.P,-0.7000000000000001,2024-07-23 19:54:04.376550,-0.3481327800829876
ALGOUSDT.P,-0.5,2024-07-23 19:54:04.376550,-0.3481327800829876
ALICEUSDT.P,-0.7000000000000001,2024-07-23 19:54:04.376550,-0.3481327800829876
ALPACAUSDT.P,-0.7999999999999999,2024-07-23 19:54:04.376550,-0.3481327800829876
ALPHAUSDT.P,-0.7999999999999999,2024-07-23 19:54:04.376550,-0.3481327800829876
AMBUSDT.P,-1.0,2024-07-23 19:54:04.376550,-0.3481327800829876
ANKRUSDT.P,-0.5,2024-07-23 19:54:04.376550,-0.3481327800829876
ANTUSDT.P,1.7,2024-07-23 19:54:04.376550,-0.3481327800829876
APEUSDT.P,-0.2,2024-07-23 19:54:04.376550,-0.3481327800829876
API3USDT.P,-0.7,2024-07-23 19:54:04.376550,-0.3481327800829876
APTUSDT.P,0.3,2024-07-23 19:54:04.376550,-0.3481327800829876
ARUSDT.P,0.3,2024-07-23 19:54:04.376550,-0.3481327800829876
ARBUSDT.P,1.1,2024-07-23 19:54:04.376550,-0.3481327800829876
ARKUSDT.P,0.1,2024-07-23 19:54:04.376550,-0.3481327800829876
ARKMUSDT.P,-1.1,2024-07-23 19:54:04.376550,-0.3481327800829876
ARPAUSDT.P,-0.5,2024-07-23 19:54:04.376550,-0.3481327800829876
ASTRUSDT.P,-0.7999999999999999,2024-07-23 19:54:04.376550,-0.3481327800829876
ATAUSDT.P,-0.6,2024-07-23 19:54:04.376550,-0.3481327800829876
ATOMUSDT.P,-1.1,2024-07-23 19:54:04.376550,-0.3481327800829876
AUCTIONUSDT.P,0.8,2024-07-23 19:54:04.376550,-0.3481327800829876
AUDIOUSDT.P,-0.7999999999999999,2024-07-23 19:54:04.376550,-0.3481327800829876
AVAXUSDT.P,-0.5999999999999999,2024-07-23 19:54:04.376550,-0.3481327800829876
AXSUSDT.P,-0.7999999999999999,2024-07-23 19:54:04.376550,-0.3481327800829876
BADGERUSDT.P,-0.3,2024-07-23 19:54:04.376550,-0.3481327800829876
BAKEUSDT.P,-0.8999999999999999,2024-07-23 19:54:04.376550,-0.3481327800829876
BALUSDT.P,1.4,2024-07-23 19:54:04.376550,-0.3481327800829876
BANDUSDT.P,-0.4,2024-07-23 19:54:04.376550,-0.3481327800829876
BATUSDT.P,-0.9,2024-07-23 19:54:04.376550,-0.3481327800829876
BCHUSDT.P,-1.1,2024-07-23 19:54:04.376550,-0.3481327800829876
BELUSDT.P,-0.9,2024-07-23 19:54:04.376550,-0.3481327800829876
BICOUSDT.P,-1.0,2024-07-23 19:54:04.376550,-0.3481327800829876
BIGTIMEUSDT.P,-0.7999999999999999,2024-07-23 19:54:04.376550,-0.3481327800829876
BLURUSDT.P,-0.2,2024-07-23 19:54:04.376550,-0.3481327800829876
BLZUSDT.P,-1.0000000000000002,2024-07-23 19:54:04.376550,-0.3481327800829876
BTCUSDT.P,-0.3999999999999999,2024-07-23 19:54:04.376550,-0.3481327800829876
C98USDT.P,-1.0,2024-07-23 19:54:04.376550,-0.3481327800829876
CEEKUSDT.P,-1.0000000000000002,2024-07-23 19:54:04.376550,-0.3481327800829876
CELOUSDT.P,-1.1,2024-07-23 19:54:04.376550,-0.3481327800829876
CELRUSDT.P,-1.1,2024-07-23 19:54:04.376550,-0.3481327800829876
CFXUSDT.P,-0.9,2024-07-23 19:54:04.376550,-0.3481327800829876
CHRUSDT.P,-1.0,2024-07-23 19:54:04.376550,-0.3481327800829876
CHZUSDT.P,-0.9,2024-07-23 19:54:04.376550,-0.3481327800829876
CKBUSDT.P,-1.2000000000000002,2024-07-23 19:54:04.376550,-0.3481327800829876
COMBOUSDT.P,-1.1,2024-07-23 19:54:04.376550,-0.3481327800829876
COMPUSDT.P,-0.7000000000000001,2024-07-23 19:54:04.376550,-0.3481327800829876
COREUSDT.P,-0.7,2024-07-23 19:54:04.376550,-0.3481327800829876
COTIUSDT.P,1.6,2024-07-23 19:54:04.376550,-0.3481327800829876
CROUSDT.P,-0.2,2024-07-23 19:54:04.376550,-0.3481327800829876
CRVUSDT.P,-1.1,2024-07-23 19:54:04.376550,-0.3481327800829876
CTCUSDT.P,-1.1,2024-07-23 19:54:04.376550,-0.3481327800829876
CTKUSDT.P,0.0,2024-07-23 19:54:04.376550,-0.3481327800829876
CTSIUSDT.P,-0.3,2024-07-23 19:54:04.376550,-0.3481327800829876
CVCUSDT.P,-0.5,2024-07-23 19:54:04.376550,-0.3481327800829876
CVXUSDT.P,0.7999999999999999,2024-07-23 19:54:04.376550,-0.3481327800829876
CYBERUSDT.P,-0.8999999999999999,2024-07-23 19:54:04.376550,-0.3481327800829876
DARUSDT.P,0.6,2024-07-23 19:54:04.376550,-0.3481327800829876
DASHUSDT.P,-1.1,2024-07-23 19:54:04.376550,-0.3481327800829876
DENTUSDT.P,-1.0000000000000002,2024-07-23 19:54:04.376550,-0.3481327800829876
DGBUSDT.P,-1.0,2024-07-23 19:54:04.376550,-0.3481327800829876
DODOUSDT.P,-0.9,2024-07-23 19:54:04.376550,-0.3481327800829876
DOGEUSDT.P,-0.6,2024-07-23 19:54:04.376550,-0.3481327800829876
DOTUSDT.P,-0.8999999999999999,2024-07-23 19:54:04.376550,-0.3481327800829876
DUSKUSDT.P,-0.6000000000000001,2024-07-23 19:54:04.376550,-0.3481327800829876
DYDXUSDT.P,-1.1,2024-07-23 19:54:04.376550,-0.3481327800829876
EDUUSDT.P,1.0000000000000002,2024-07-23 19:54:04.376550,-0.3481327800829876
EGLDUSDT.P,-1.4,2024-07-23 19:54:04.376550,-0.3481327800829876
ENJUSDT.P,-0.7999999999999999,2024-07-23 19:54:04.376550,-0.3481327800829876
ENSUSDT.P,1.0,2024-07-23 19:54:04.376550,-0.3481327800829876
EOSUSDT.P,-1.2000000000000002,2024-07-23 19:54:04.376550,-0.3481327800829876
ETCUSDT.P,-2.775557561562892e-17,2024-07-23 19:54:04.376550,-0.3481327800829876
ETHUSDT.P,0.9,2024-07-23 19:54:04.376550,-0.3481327800829876
ETHWUSDT.P,0.4,2024-07-23 19:54:04.376550,-0.3481327800829876
FILUSDT.P,-0.7000000000000001,2024-07-23 19:54:04.376550,-0.3481327800829876
FITFIUSDT.P,-0.7000000000000001,2024-07-23 19:54:04.376550,-0.3481327800829876
FLOWUSDT.P,-1.3,2024-07-23 19:54:04.376550,-0.3481327800829876
FLRUSDT.P,-0.7999999999999999,2024-07-23 19:54:04.376550,-0.3481327800829876
FORTHUSDT.P,-0.9,2024-07-23 19:54:04.376550,-0.3481327800829876
FRONTUSDT.P,-1.2000000000000002,2024-07-23 19:54:04.376550,-0.3481327800829876
FTMUSDT.P,-1.2000000000000002,2024-07-23 19:54:04.376550,-0.3481327800829876
FXSUSDT.P,-1.7000000000000002,2024-07-23 19:54:04.376550,-0.3481327800829876
GALAUSDT.P,-1.1,2024-07-23 19:54:04.376550,-0.3481327800829876
GFTUSDT.P,0.5,2024-07-23 19:54:04.376550,-0.3481327800829876
GLMUSDT.P,-0.5,2024-07-23 19:54:04.376550,-0.3481327800829876
GLMRUSDT.P,-1.3,2024-07-23 19:54:04.376550,-0.3481327800829876
GMTUSDT.P,-1.4,2024-07-23 19:54:04.376550,-0.3481327800829876
GMXUSDT.P,2.775557561562892e-17,2024-07-23 19:54:04.376550,-0.3481327800829876
GRTUSDT.P,-0.9,2024-07-23 19:54:04.376550,-0.3481327800829876
GTCUSDT.P,0.7,2024-07-23 19:54:04.376550,-0.3481327800829876
HBARUSDT.P,-0.9,2024-07-23 19:54:04.376550,-0.3481327800829876
HFTUSDT.P,0.1,2024-07-23 19:54:04.376550,-0.3481327800829876
HIFIUSDT.P,-0.5,2024-07-23 19:54:04.376550,-0.3481327800829876
HIGHUSDT.P,-0.2,2024-07-23 19:54:04.376550,-0.3481327800829876
HNTUSDT.P,0.7000000000000001,2024-07-23 19:54:04.376550,-0.3481327800829876
HOOKUSDT.P,-0.7,2024-07-23 19:54:04.376550,-0.3481327800829876
HOTUSDT.P,-1.4,2024-07-23 19:54:04.376550,-0.3481327800829876
ICPUSDT.P,-0.1999999999999999,2024-07-23 19:54:04.376550,-0.3481327800829876
ICXUSDT.P,-0.7999999999999999,2024-07-23 19:54:04.376550,-0.3481327800829876
IDUSDT.P,-0.6,2024-07-23 19:54:04.376550,-0.3481327800829876
IDEXUSDT.P,-0.7999999999999999,2024-07-23 19:54:04.376550,-0.3481327800829876
ILVUSDT.P,0.1,2024-07-23 19:54:04.376550,-0.3481327800829876
IMXUSDT.P,-0.6,2024-07-23 19:54:04.376550,-0.3481327800829876
INJUSDT.P,-0.2,2024-07-23 19:54:04.376550,-0.3481327800829876
IOSTUSDT.P,-0.2,2024-07-23 19:54:04.376550,-0.3481327800829876
IOTAUSDT.P,0.2000000000000001,2024-07-23 19:54:04.376550,-0.3481327800829876
IOTXUSDT.P,2.775557561562892e-17,2024-07-23 19:54:04.376550,-0.3481327800829876
JASMYUSDT.P,-0.9000000000000001,2024-07-23 19:54:04.376550,-0.3481327800829876
JOEUSDT.P,0.0,2024-07-23 19:54:04.376550,-0.3481327800829876
JSTUSDT.P,-0.1,2024-07-23 19:54:04.376550,-0.3481327800829876
KASUSDT.P,1.1,2024-07-23 19:54:04.376550,-0.3481327800829876
KAVAUSDT.P,-2.775557561562892e-17,2024-07-23 19:54:04.376550,-0.3481327800829876
KDAUSDT.P,-0.5,2024-07-23 19:54:04.376550,-0.3481327800829876
KEYUSDT.P,-0.5,2024-07-23 19:54:04.376550,-0.3481327800829876
KLAYUSDT.P,-0.2,2024-07-23 19:54:04.376550,-0.3481327800829876
KNCUSDT.P,-1.0000000000000002,2024-07-23 19:54:04.376550,-0.3481327800829876
KSMUSDT.P,-0.9,2024-07-23 19:54:04.376550,-0.3481327800829876
LDOUSDT.P,-1.4,2024-07-23 19:54:04.376550,-0.3481327800829876
LEVERUSDT.P,-1.1,2024-07-23 19:54:04.376550,-0.3481327800829876
LINAUSDT.P,-0.7000000000000001,2024-07-23 19:54:04.376550,-0.3481327800829876
LINKUSDT.P,-0.6,2024-07-23 19:54:04.376550,-0.3481327800829876
LITUSDT.P,-0.5,2024-07-23 19:54:04.376550,-0.3481327800829876
LOOKSUSDT.P,-0.7000000000000001,2024-07-23 19:54:04.376550,-0.3481327800829876
LOOMUSDT.P,0.3,2024-07-23 19:54:04.376550,-0.3481327800829876
LPTUSDT.P,-0.5,2024-07-23 19:54:04.376550,-0.3481327800829876
LQTYUSDT.P,-0.7999999999999999,2024-07-23 19:54:04.376550,-0.3481327800829876
LRCUSDT.P,-0.5,2024-07-23 19:54:04.376550,-0.3481327800829876
LTCUSDT.P,1.2,2024-07-23 19:54:04.376550,-0.3481327800829876
LUNA2USDT.P,-0.5,2024-07-23 19:54:04.376550,-0.3481327800829876
MAGICUSDT.P,-1.2000000000000002,2024-07-23 19:54:04.376550,-0.3481327800829876
MANAUSDT.P,-0.3,2024-07-23 19:54:04.376550,-0.3481327800829876
MASKUSDT.P,-0.5,2024-07-23 19:54:04.376550,-0.3481327800829876
MATICUSDT.P,-0.6000000000000001,2024-07-23 19:54:04.376550,-0.3481327800829876
MAVUSDT.P,-1.0,2024-07-23 19:54:04.376550,-0.3481327800829876
MDTUSDT.P,-0.8999999999999999,2024-07-23 19:54:04.376550,-0.3481327800829876
MINAUSDT.P,-0.7000000000000001,2024-07-23 19:54:04.376550,-0.3481327800829876
MKRUSDT.P,0.9,2024-07-23 19:54:04.376550,-0.3481327800829876
MNTUSDT.P,1.3,2024-07-23 19:54:04.376550,-0.3481327800829876
MTLUSDT.P,-0.5,2024-07-23 19:54:04.376550,-0.3481327800829876
NEARUSDT.P,-0.4,2024-07-23 19:54:04.376550,-0.3481327800829876
NEOUSDT.P,0.2999999999999999,2024-07-23 19:54:04.376550,-0.3481327800829876
NKNUSDT.P,-0.2,2024-07-23 19:54:04.376550,-0.3481327800829876
NMRUSDT.P,-0.7000000000000001,2024-07-23 19:54:04.376550,-0.3481327800829876
NTRNUSDT.P,-0.7999999999999999,2024-07-23 19:54:04.376550,-0.3481327800829876
OGUSDT.P,-0.7999999999999999,2024-07-23 19:54:04.376550,-0.3481327800829876
OGNUSDT.P,-0.7999999999999999,2024-07-23 19:54:04.376550,-0.3481327800829876
OMGUSDT.P,-0.3,2024-07-23 19:54:04.376550,-0.3481327800829876
ONEUSDT.P,-1.1,2024-07-23 19:54:04.376550,-0.3481327800829876
ONTUSDT.P,-0.3,2024-07-23 19:54:04.376550,-0.3481327800829876
OPUSDT.P,-1.0,2024-07-23 19:54:04.376550,-0.3481327800829876
ORBSUSDT.P,-1.0000000000000002,2024-07-23 19:54:04.376550,-0.3481327800829876
ORDIUSDT.P,-0.3,2024-07-23 19:54:04.376550,-0.3481327800829876
OXTUSDT.P,-1.2000000000000002,2024-07-23 19:54:04.376550,-0.3481327800829876
PAXGUSDT.P,1.3000000000000005,2024-07-23 19:54:04.376550,-0.3481327800829876
PENDLEUSDT.P,0.4,2024-07-23 19:54:04.376550,-0.3481327800829876
PEOPLEUSDT.P,0.4,2024-07-23 19:54:04.376550,-0.3481327800829876
PERPUSDT.P,-0.4,2024-07-23 19:54:04.376550,-0.3481327800829876
PHBUSDT.P,-0.5,2024-07-23 19:54:04.376550,-0.3481327800829876
PROMUSDT.P,-0.6,2024-07-23 19:54:04.376550,-0.3481327800829876
QNTUSDT.P,-8.326672684688674e-17,2024-07-23 19:54:04.376550,-0.3481327800829876
QTUMUSDT.P,-0.2,2024-07-23 19:54:04.376550,-0.3481327800829876
RADUSDT.P,-0.3,2024-07-23 19:54:04.376550,-0.3481327800829876
RDNTUSDT.P,-0.7000000000000001,2024-07-23 19:54:04.376550,-0.3481327800829876
REEFUSDT.P,-0.2,2024-07-23 19:54:04.376550,-0.3481327800829876
RENUSDT.P,-0.4,2024-07-23 19:54:04.376550,-0.3481327800829876
REQUSDT.P,-0.5,2024-07-23 19:54:04.376550,-0.3481327800829876
RLCUSDT.P,-0.7999999999999999,2024-07-23 19:54:04.376550,-0.3481327800829876
ROSEUSDT.P,-0.2,2024-07-23 19:54:04.376550,-0.3481327800829876
RPLUSDT.P,-0.7000000000000001,2024-07-23 19:54:04.376550,-0.3481327800829876
RSRUSDT.P,-0.7999999999999999,2024-07-23 19:54:04.376550,-0.3481327800829876
RSS3USDT.P,-0.7000000000000001,2024-07-23 19:54:04.376550,-0.3481327800829876
RUNEUSDT.P,1.4,2024-07-23 19:54:04.376550,-0.3481327800829876
RVNUSDT.P,-1.0000000000000002,2024-07-23 19:54:04.376550,-0.3481327800829876
SANDUSDT.P,-0.1,2024-07-23 19:54:04.376550,-0.3481327800829876
SCUSDT.P,0.7999999999999999,2024-07-23 19:54:04.376550,-0.3481327800829876
SCRTUSDT.P,-0.5,2024-07-23 19:54:04.376550,-0.3481327800829876
SEIUSDT.P,0.4,2024-07-23 19:54:04.376550,-0.3481327800829876
SFPUSDT.P,0.9,2024-07-23 19:54:04.376550,-0.3481327800829876
SHIB1000USDT.P,-0.1,2024-07-23 19:54:04.376550,-0.3481327800829876
SKLUSDT.P,-0.2,2024-07-23 19:54:04.376550,-0.3481327800829876
SLPUSDT.P,0.9,2024-07-23 19:54:04.376550,-0.3481327800829876
SNXUSDT.P,-0.1,2024-07-23 19:54:04.376550,-0.3481327800829876
SOLUSDT.P,0.4,2024-07-23 19:54:04.376550,-0.3481327800829876
SPELLUSDT.P,-0.1,2024-07-23 19:54:04.376550,-0.3481327800829876
SSVUSDT.P,2.775557561562892e-17,2024-07-23 19:54:04.376550,-0.3481327800829876
STGUSDT.P,-0.3,2024-07-23 19:54:04.376550,-0.3481327800829876
STMXUSDT.P,1.1,2024-07-23 19:54:04.376550,-0.3481327800829876
STORJUSDT.P,-0.4,2024-07-23 19:54:04.376550,-0.3481327800829876
STPTUSDT.P,0.1999999999999999,2024-07-23 19:54:04.376550,-0.3481327800829876
STXUSDT.P,-0.7000000000000001,2024-07-23 19:54:04.376550,-0.3481327800829876
SUIUSDT.P,-0.2,2024-07-23 19:54:04.376550,-0.3481327800829876
SUNUSDT.P,2.775557561562892e-17,2024-07-23 19:54:04.376550,-0.3481327800829876
SUSHIUSDT.P,-0.3,2024-07-23 19:54:04.376550,-0.3481327800829876
SWEATUSDT.P,-0.5000000000000001,2024-07-23 19:54:04.376550,-0.3481327800829876
SXPUSDT.P,-0.2,2024-07-23 19:54:04.376550,-0.3481327800829876
TUSDT.P,-0.3,2024-07-23 19:54:04.376550,-0.3481327800829876
THETAUSDT.P,-0.2,2024-07-23 19:54:04.376550,-0.3481327800829876
TLMUSDT.P,-0.2,2024-07-23 19:54:04.376550,-0.3481327800829876
TOMIUSDT.P,0.1999999999999999,2024-07-23 19:54:04.376550,-0.3481327800829876
TONUSDT.P,0.1,2024-07-23 19:54:04.376550,-0.3481327800829876
TRBUSDT.P,0.1999999999999999,2024-07-23 19:54:04.376550,-0.3481327800829876
TRUUSDT.P,-0.3,2024-07-23 19:54:04.376550,-0.3481327800829876
TRXUSDT.P,1.3,2024-07-23 19:54:04.376550,-0.3481327800829876
TWTUSDT.P,-0.5,2024-07-23 19:54:04.376550,-0.3481327800829876
UMAUSDT.P,-0.7999999999999999,2024-07-23 19:54:04.376550,-0.3481327800829876
UNFIUSDT.P,-0.3,2024-07-23 19:54:04.376550,-0.3481327800829876
UNIUSDT.P,-0.5,2024-07-23 19:54:04.376550,-0.3481327800829876
USDCUSDT.P,0.2999999999999999,2024-07-23 19:54:04.376550,-0.3481327800829876
VETUSDT.P,-0.1999999999999999,2024-07-23 19:54:04.376550,-0.3481327800829876
VGXUSDT.P,-8.326672684688674e-17,2024-07-23 19:54:04.376550,-0.3481327800829876
VRAUSDT.P,-0.7000000000000001,2024-07-23 19:54:04.376550,-0.3481327800829876
WAVESUSDT.P,-1.4,2024-07-23 19:54:04.376550,-0.3481327800829876
WAXPUSDT.P,-0.2,2024-07-23 19:54:04.376550,-0.3481327800829876
WLDUSDT.P,-1.1,2024-07-23 19:54:04.376550,-0.3481327800829876
WOOUSDT.P,-0.5,2024-07-23 19:54:04.376550,-0.3481327800829876
XCNUSDT.P,1.0,2024-07-23 19:54:04.376550,-0.3481327800829876
XEMUSDT.P,1.0,2024-07-23 19:54:04.376550,-0.3481327800829876
XLMUSDT.P,-0.1,2024-07-23 19:54:04.376550,-0.3481327800829876
XMRUSDT.P,0.4,2024-07-23 19:54:04.376550,-0.3481327800829876
XNOUSDT.P,-0.4,2024-07-23 19:54:04.376550,-0.3481327800829876
XRPUSDT.P,1.2,2024-07-23 19:54:04.376550,-0.3481327800829876
XTZUSDT.P,-0.2,2024-07-23 19:54:04.376550,-0.3481327800829876
XVGUSDT.P,-0.5,2024-07-23 19:54:04.376550,-0.3481327800829876
XVSUSDT.P,-0.3,2024-07-23 19:54:04.376550,-0.3481327800829876
YFIUSDT.P,-0.3,2024-07-23 19:54:04.376550,-0.3481327800829876
YGGUSDT.P,-0.2,2024-07-23 19:54:04.376550,-0.3481327800829876
ZECUSDT.P,-0.9,2024-07-23 19:54:04.376550,-0.3481327800829876
ZENUSDT.P,-0.3,2024-07-23 19:54:04.376550,-0.3481327800829876
ZILUSDT.P,-0.5,2024-07-23 19:54:04.376550,-0.3481327800829876
ZRXUSDT.P,-0.3,2024-07-23 19:54:04.376550,-0.3481327800829876
10000LADYSUSDT.P,-1.0,2024-07-23 20:23:15.250716,-1.004564315352697
10000NFTUSDT.P,0.9000000000000002,2024-07-23 20:23:15.250716,-1.004564315352697
1000BONKUSDT.P,0.0,2024-07-23 20:23:15.250716,-1.004564315352697
1000BTTUSDT.P,-0.9,2024-07-23 20:23:15.250716,-1.004564315352697
1000FLOKIUSDT.P,0.2,2024-07-23 20:23:15.250716,-1.004564315352697
1000LUNCUSDT.P,-0.4,2024-07-23 20:23:15.250716,-1.004564315352697
1000PEPEUSDT.P,0.9,2024-07-23 20:23:15.250716,-1.004564315352697
1000XECUSDT.P,-1.3,2024-07-23 20:23:15.250716,-1.004564315352697
1INCHUSDT.P,-1.1,2024-07-23 20:23:15.250716,-1.004564315352697
AAVEUSDT.P,-0.1,2024-07-23 20:23:15.250716,-1.004564315352697
ACHUSDT.P,-1.1,2024-07-23 20:23:15.250716,-1.004564315352697
ADAUSDT.P,-1.4,2024-07-23 20:23:15.250716,-1.004564315352697
AGLDUSDT.P,-1.1,2024-07-23 20:23:15.250716,-1.004564315352697
AKROUSDT.P,-1.3,2024-07-23 20:23:15.250716,-1.004564315352697
ALGOUSDT.P,-1.1,2024-07-23 20:23:15.250716,-1.004564315352697
ALICEUSDT.P,-1.3,2024-07-23 20:23:15.250716,-1.004564315352697
ALPACAUSDT.P,-1.1,2024-07-23 20:23:15.250716,-1.004564315352697
ALPHAUSDT.P,-1.1,2024-07-23 20:23:15.250716,-1.004564315352697
AMBUSDT.P,-1.6000000000000003,2024-07-23 20:23:15.250716,-1.004564315352697
ANKRUSDT.P,-1.3,2024-07-23 20:23:15.250716,-1.004564315352697
ANTUSDT.P,1.6,2024-07-23 20:23:15.250716,-1.004564315352697
APEUSDT.P,-0.7999999999999999,2024-07-23 20:23:15.250716,-1.004564315352697
API3USDT.P,-1.1,2024-07-23 20:23:15.250716,-1.004564315352697
APTUSDT.P,-0.5,2024-07-23 20:23:15.250716,-1.004564315352697
ARUSDT.P,-0.6,2024-07-23 20:23:15.250716,-1.004564315352697
ARBUSDT.P,-0.3,2024-07-23 20:23:15.250716,-1.004564315352697
ARKUSDT.P,-0.7000000000000001,2024-07-23 20:23:15.250716,-1.004564315352697
ARKMUSDT.P,-0.7999999999999999,2024-07-23 20:23:15.250716,-1.004564315352697
ARPAUSDT.P,-1.0000000000000002,2024-07-23 20:23:15.250716,-1.004564315352697
ASTRUSDT.P,-0.6,2024-07-23 20:23:15.250716,-1.004564315352697
ATAUSDT.P,-0.7000000000000001,2024-07-23 20:23:15.250716,-1.004564315352697
ATOMUSDT.P,-1.4,2024-07-23 20:23:15.250716,-1.004564315352697
AUCTIONUSDT.P,-1.7000000000000004,2024-07-23 20:23:15.250716,-1.004564315352697
AUDIOUSDT.P,-0.7999999999999999,2024-07-23 20:23:15.250716,-1.004564315352697
AVAXUSDT.P,-1.1,2024-07-23 20:23:15.250716,-1.004564315352697
AXSUSDT.P,-0.6,2024-07-23 20:23:15.250716,-1.004564315352697
BADGERUSDT.P,-0.6,2024-07-23 20:23:15.250716,-1.004564315352697
BAKEUSDT.P,-1.2,2024-07-23 20:23:15.250716,-1.004564315352697
BALUSDT.P,0.7,2024-07-23 20:23:15.250716,-1.004564315352697
BANDUSDT.P,0.2,2024-07-23 20:23:15.250716,-1.004564315352697
BATUSDT.P,-0.6,2024-07-23 20:23:15.250716,-1.004564315352697
BCHUSDT.P,-1.1,2024-07-23 20:23:15.250716,-1.004564315352697
BELUSDT.P,-1.3000000000000005,2024-07-23 20:23:15.250716,-1.004564315352697
BICOUSDT.P,-1.1,2024-07-23 20:23:15.250716,-1.004564315352697
BIGTIMEUSDT.P,-1.4,2024-07-23 20:23:15.250716,-1.004564315352697
BLURUSDT.P,-1.2000000000000002,2024-07-23 20:23:15.250716,-1.004564315352697
BLZUSDT.P,-1.1,2024-07-23 20:23:15.250716,-1.004564315352697
BTCUSDT.P,-0.7,2024-07-23 20:23:15.250716,-1.004564315352697
C98USDT.P,-1.2,2024-07-23 20:23:15.250716,-1.004564315352697
CEEKUSDT.P,-1.6000000000000003,2024-07-23 20:23:15.250716,-1.004564315352697
CELOUSDT.P,-1.1,2024-07-23 20:23:15.250716,-1.004564315352697
CELRUSDT.P,-1.7000000000000002,2024-07-23 20:23:15.250716,-1.004564315352697
CFXUSDT.P,-1.1,2024-07-23 20:23:15.250716,-1.004564315352697
CHRUSDT.P,-1.2,2024-07-23 20:23:15.250716,-1.004564315352697
CHZUSDT.P,-1.1,2024-07-23 20:23:15.250716,-1.004564315352697
CKBUSDT.P,-0.5,2024-07-23 20:23:15.250716,-1.004564315352697
COMBOUSDT.P,-1.4,2024-07-23 20:23:15.250716,-1.004564315352697
COMPUSDT.P,-0.7000000000000001,2024-07-23 20:23:15.250716,-1.004564315352697
COREUSDT.P,-1.2,2024-07-23 20:23:15.250716,-1.004564315352697
COTIUSDT.P,0.7999999999999999,2024-07-23 20:23:15.250716,-1.004564315352697
CROUSDT.P,-0.4,2024-07-23 20:23:15.250716,-1.004564315352697
CRVUSDT.P,-1.3,2024-07-23 20:23:15.250716,-1.004564315352697
CTCUSDT.P,0.1,2024-07-23 20:23:15.250716,-1.004564315352697
CTKUSDT.P,0.0,2024-07-23 20:23:15.250716,-1.004564315352697
CTSIUSDT.P,-1.3,2024-07-23 20:23:15.250716,-1.004564315352697
CVCUSDT.P,-0.2,2024-07-23 20:23:15.250716,-1.004564315352697
CVXUSDT.P,1.1,2024-07-23 20:23:15.250716,-1.004564315352697
CYBERUSDT.P,-0.8,2024-07-23 20:23:15.250716,-1.004564315352697
DARUSDT.P,0.7000000000000001,2024-07-23 20:23:15.250716,-1.004564315352697
DASHUSDT.P,-0.6000000000000001,2024-07-23 20:23:15.250716,-1.004564315352697
DENTUSDT.P,-1.1,2024-07-23 20:23:15.250716,-1.004564315352697
DGBUSDT.P,-1.3,2024-07-23 20:23:15.250716,-1.004564315352697
DODOUSDT.P,-0.7999999999999999,2024-07-23 20:23:15.250716,-1.004564315352697
DOGEUSDT.P,-0.1,2024-07-23 20:23:15.250716,-1.004564315352697
DOTUSDT.P,-1.0,2024-07-23 20:23:15.250716,-1.004564315352697
DUSKUSDT.P,-0.7999999999999999,2024-07-23 20:23:15.250716,-1.004564315352697
DYDXUSDT.P,-0.9,2024-07-23 20:23:15.250716,-1.004564315352697
EDUUSDT.P,0.0999999999999999,2024-07-23 20:23:15.250716,-1.004564315352697
EGLDUSDT.P,-1.1,2024-07-23 20:23:15.250716,-1.004564315352697
ENJUSDT.P,-1.1,2024-07-23 20:23:15.250716,-1.004564315352697
ENSUSDT.P,0.5,2024-07-23 20:23:15.250716,-1.004564315352697
EOSUSDT.P,-1.5000000000000002,2024-07-23 20:23:15.250716,-1.004564315352697
ETCUSDT.P,-0.5,2024-07-23 20:23:15.250716,-1.004564315352697
ETHUSDT.P,0.7000000000000001,2024-07-23 20:23:15.250716,-1.004564315352697
ETHWUSDT.P,0.5,2024-07-23 20:23:15.250716,-1.004564315352697
FILUSDT.P,-0.5,2024-07-23 20:23:15.250716,-1.004564315352697
FITFIUSDT.P,-0.5,2024-07-23 20:23:15.250716,-1.004564315352697
FLOWUSDT.P,-0.7999999999999999,2024-07-23 20:23:15.250716,-1.004564315352697
FLRUSDT.P,-1.1,2024-07-23 20:23:15.250716,-1.004564315352697
FORTHUSDT.P,-1.3,2024-07-23 20:23:15.250716,-1.004564315352697
